feature	cluster	vt_score
KRT25	1	2.568368307391722
KRT26	1	3.2844412291520815
KRT27	1	2.559794726467841
KRT28	1	2.5375462059479568
KRT31	1	2.046900059571053
KRT32	3	2.059525726297552
KRT33A	4	2.2141266932127
KRT33B	3	3.0056382975218288
KRT34	3	4.659272966258444
KRT35	1	3.589550419502854
KRT36	5	2.0024883052047833
KRT38	1	2.237481523749019
KRT40	4	3.476286876700482
KRT5	4	2.560795083589918
KRT6A	3	2.3154105273724928
KRT7	3	3.2517563710994715
KRT71	1	2.0391200280884307
KRT72	1	4.45540118074391
KRT73	1	2.800105742182358
KRT74	4	2.310901644089906
KRT77	1	2.1986554497727346
KRT78	1	2.163600034510939
KRT8	3	2.167904323487744
KRT80	3	4.028392914904016
KRT81	3	2.041006567279796
KRT82	1	2.767506376444061
KRT9	3	2.435737718716276
KRTAP1-5	3	3.5036020337232587
KRTAP10-1	1	3.222576384420444
KRTAP10-10	1	2.557250434497023
KRTAP10-11	1	2.3392846221470056
KRTAP10-12	1	2.240323043621134
KRTAP10-2	1	2.7398008606004645
KRTAP10-3	1	2.77340569113413
KRTAP10-4	1	2.5081877885623345
KRTAP10-5	1	3.187903535249588
KRTAP10-6	1	3.180265635610649
KRTAP10-7	1	2.4006953589463205
KRTAP10-8	1	2.5976714979392894
KRTAP10-9	1	2.9916026358192407
KRTAP12-2	1	2.334756903435526
KRTAP13-1	1	2.0083555792748222
KRTAP13-2	1	2.860996662648432
KRTAP16-1	1	2.137160604751872
KRTAP19-2	1	2.208463265771135
KRTAP2-1	1	2.288426126834218
KRTAP2-3	3	3.9387490737345376
KRTAP20-2	1	2.0069388881014905
KRTAP21-1	1	2.0609730817402503
KRTAP26-1	1	2.3674732816394433
KRTAP27-1	1	2.6433576716977965
KRTAP29-1	1	2.9525686702893412
KRTAP4-11	1	3.37157713713143
KRTAP4-16	1	2.375393099009879
KRTAP4-3	1	2.0393483801384
KRTAP4-4	1	2.5718283691014783
KRTAP4-5	1	2.091282445407453
KRTAP4-6	1	2.010463826294926
KRTAP4-7	3	2.2218610709040587
KRTAP4-8	3	2.6010067022558414
KRTAP4-9	3	3.0803308380388814
KRTAP5-1	1	3.18391809776904
KRTAP5-10	1	2.53712958702236
KRTAP5-2	1	2.738608584661039
KRTAP5-5	1	2.9333913401452927
KRTAP5-6	1	2.4897366398285135
KRTAP5-7	1	3.4633168499079834
KRTAP5-8	1	2.8643285235124165
KRTAP5-9	1	2.517764290678961
KRTAP8-1	1	3.4082682898407946
KRTAP9-1	1	2.7714195084823583
KRTAP9-2	1	2.453658610541251
KRTAP9-3	1	2.9319112460178696
KRTAP9-7	1	2.455459549580563
KRTCAP3	1	2.2342897632311964
KY	5	2.366696572143174
KYNU	5	2.1671335400527494
L1TD1	1	2.6241865435338543
LACC1	1	2.5556002339273833
LACTBL1	1	2.697282419606298
LAG3	1	2.471989302402642
LAMA2	2	2.4090364329431626
LAMA4	2	3.040677149489596
LAMA5	3	4.148457286551729
LAMC2	3	3.052230397549087
LAMC3	2	3.13429885664865
LAMP5	5	2.2678541459606145
LAPTM5	5	2.8961220055909234
LAT	1	4.807898107974493
LAT2	5	2.9914225661879374
LAX1	5	2.528814903234735
LBP	5	3.063185114742748
LBX1	1	2.1683575114156124
LCE1A	1	2.678012450123108
LCE1B	1	2.5853075620283774
LCE1C	5	2.2307608469431073
LCE1E	5	2.2528527557859928
LCE1F	1	3.360541451278857
LCE3C	1	4.227560750821764
LCN10	1	2.0411265234534475
LCN15	1	4.498409158780606
LCN2	1	2.514154368999325
LCN8	1	2.488330420850914
LCNL1	1	3.9922027545978067
LDHA	3	4.2948759509379535
LDHAL6A	1	2.2892145724996094
LDHAL6B	1	2.4643149432007663
LDHD	1	2.1517426803739643
LDLR	3	4.112741985202894
LDLRAD1	1	3.79366176395778
LDLRAD2	3	2.466404566774116
LDLRAP1	3	2.6067086991988866
LECT2	3	2.5848657916781215
LEF1	2	2.2694141846096243
LEFTY1	1	2.0575334024921146
LEFTY2	5	3.837128899256463
LEKR1	5	2.018933867145007
LENEP	1	3.729585878231361
LENG9	3	2.55913599697346
LEPR	2	3.3027894258287565
LEXM	1	2.4899942668147235
LGALS1	3	4.45690010942073
LGALS13	1	2.5570892789864157
LGALS7	2	2.2684088418880304
LGALS9B	1	2.727714487038141
LGI2	5	2.0561267544805304
LGI4	2	2.438311221101743
LGR5	4	2.3681090892501366
LGR6	2	2.0332526641171738
LHFPL1	4	2.1254343912171203
LHFPL3	5	2.1775625758421744
LHFPL5	1	3.9893828480304947
LHX1	1	4.351211363008029
LHX2	1	2.131261926565437
LHX3	1	3.897887838193081
LHX6	2	2.0184035816911643
LHX8	3	2.695804078372706
LIF	3	3.5476479861612895
LIFR	2	2.7030930625366385
LILRA5	1	2.3340594022058125
LILRA6	1	2.485297175018141
LILRB2	1	2.570724474001556
LILRB4	5	2.538295900022137
LILRB5	1	3.6331784003458187
LINC00094	5	2.3002040179488334
LINC00116	3	2.0391101040712467
LINC00282	1	2.0956078199487562
LINC00694	1	2.065794660389927
LINC00854	1	2.5022834488326473
LINC01125	1	4.471281352798879
LINGO1	1	2.181710168326696
LIPG	5	2.302156606532969
LIPH	2	3.453167370318614
LLGL2	1	2.83842963124371
LMAN1L	1	2.447182897330714
LMNB1	3	2.4748192936322244
LMNTD2	1	2.0463663599148347
LMO2	2	2.9343220273680743
LMO7	3	4.218604614184763
LMOD3	1	2.026522426855629
LMTK3	5	2.0894870128019467
LMX1A	1	2.9230589937180604
LMX1B	1	2.67369755943067
LNX1	5	2.8263875872870106
LONRF3	5	2.644656133415674
LOXHD1	1	3.7465061769729493
LOXL1	3	4.009356191877725
LOXL2	3	4.584269453521846
LOXL3	3	3.2506564284885857
LPAR4	5	2.4913681003928914
LPAR5	5	3.130239198179295
LPAR6	2	3.825209819674017
LPIN1	4	3.3549171024627564
LPIN3	1	2.3584215054675735
LPL	5	2.0748669573993697
LRAT	4	2.0230820694944502
LRGUK	1	3.466395425860884
LRIG3	3	2.7102695584327936
LRIT1	1	2.8402639175246973
LRIT2	4	2.190389636701698
LRIT3	4	2.477189510964399
LRMDA	5	2.6602078055872598
LRMP	5	2.4099411333745633
LRP1	2	2.340656530532037
LRP1B	5	2.03042455248545
LRP2	1	2.296019520079453
LRP2BP	4	2.9092650246915897
LRP4	2	2.7541849957896836
LRP5L	4	2.1118076114762308
LRRC10	1	3.17888834907418
LRRC10B	5	2.0833610937111526
LRRC14B	1	2.7031560774699335
LRRC18	5	2.4256064473102694
LRRC19	1	2.6397287734920143
LRRC26	4	2.3827280621483604
LRRC3	5	2.2250101051327316
LRRC30	1	2.1884632504606407
LRRC31	4	2.1791219352742877
LRRC38	1	2.3739650925459226
LRRC39	1	4.5298700478908405
LRRC53	1	2.1368743220620043
LRRC55	5	3.4080881626104027
LRRC66	5	2.192388823101593
LRRC69	4	2.2969140473356373
LRRC7	4	2.9258397750629315
LRRC73	1	2.317887820917507
LRRC74B	1	2.9759734603845973
LRRC75A	4	2.0923560031598507
LRRC8E	3	3.5694990598613563
LRRC9	5	2.9652083025726053
LRRIQ1	5	2.70264153570644
LRRIQ4	5	2.4573383013760424
LRRK1	5	2.5048715798168164
LRRK2	5	2.6432286243866137
LRRN1	4	2.7805744074486136
LRRN2	5	2.795964636931702
LRRN3	2	2.533182018822212
LRRN4	1	4.038514888242229
LRRN4CL	5	2.2326243917252215
LRRTM1	5	2.661788568455099
LRRTM2	2	3.013118924081053
LRRTM3	2	2.8983200437877565
LRRTM4	5	2.5011248797618153
LSMEM1	1	3.542883558084666
LST1	5	2.36132199089546
LTB4R2	1	3.2978579910669232
LTBP1	3	3.5728959489875645
LTBP2	3	2.74091457377403
LTBP4	5	3.08180848517307
LTC4S	1	2.0712603862507177
LTF	5	3.5910357349607724
LUZP2	4	2.085722478884741
LUZP4	1	2.649123782823432
LUZP6	4	2.228985212863267
LXN	2	2.6024090932499564
LY6D	1	2.210796270327651
LY6G6C	1	2.4613676952153445
LY6G6D	4	2.8223428625476354
LY6H	1	2.1259720446799335
LY6K	3	2.1424240543694104
LY6L	1	2.4724397427487625
LY96	2	2.6142104078505506
LYG1	1	2.2310623099743334
LYG2	5	2.253110400202855
LYN	5	2.9651014219720166
LYPD1	5	3.250330916630972
LYPD4	1	2.3730627514779683
LYPD5	4	2.2204598668559363
LYPD8	1	2.8470602897243182
LYVE1	1	3.0894328660003056
LYZ	2	3.309179993125254
M1AP	1	3.233972008469326
MAB21L1	4	2.3766715885462215
MAB21L3	1	2.8006117341875942
MACC1	2	2.611458184274595
MAD2L1	3	2.3415127793289283
MADCAM1	1	4.3087324680732015
MAFA	3	2.4950245430653832
MAFB	5	3.337277356895872
MAFK	1	2.5419965364396315
MAGEA3	5	2.103990379167944
MAGEA4	1	2.288625733820319
MAGEA6	5	2.040516383943854
MAGEA8	4	2.757175668434278
MAGEA9B	3	2.132629244641416
MAGEB10	1	2.089829506265862
MAGEB16	1	2.6604419535606363
MAGEB5	1	2.2807714744489127
MAGEC1	5	3.7757101494415597
MAGEC2	5	3.2226798264013787
MAGED4B	5	2.3447754971671877
MAGEL2	4	2.063680807369878
MAGIX	1	4.497003873303913
MAL	1	2.7030923004405043
MAL2	1	2.8037571357902853
MALL	2	3.491621979108938
MALRD1	5	3.020362250491626
MAN1C1	5	4.014559799902801
MAOB	5	3.984585859171231
MAP2	4	2.192384050439246
MAP2K3	3	5.561342243521987
MAP2K6	4	2.0250120768928883
MAP3K15	5	2.2696792014149403
MAP3K6	3	4.053393218200038
MAP3K9	1	3.2007176161603055
MAP6	4	3.281402480485813
MAP7	1	3.356272867839448
MAP7D2	1	3.079598307869924
MAPK10	4	2.572686630202349
MAPK13	1	3.2070991044265407
MAPK4	5	2.8233322862642107
MAPT	4	2.5648067208029306
MARC1	4	2.042812841885528
MARCH1	5	2.046991486660693
MARCH11	1	4.1712515967656545
MARCH4	1	2.743372479007347
MARCO	1	2.376365081741373
MARVELD1	3	2.392787717224897
MARVELD2	2	2.304373539076984
MAS1	1	3.9658534736766704
MAS1L	1	2.3312570978788263
MASP1	4	2.1820552017959614
MASP2	4	2.37391390869371
MATN2	5	3.7705736427621197
MATN4	5	3.3699396834408972
MBLAC1	1	3.6274153236538353
MBNL3	5	2.0032835870191397
MC1R	1	2.2348823898363004
MC3R	1	2.700690568140026
MCCD1	1	3.9843867114756883
MCEMP1	1	2.1224226511228292
MCF2	5	2.126139338188119
MCF2L2	1	3.816362622889474
MCHR1	2	3.777724008576853
MCHR2	1	3.7243968810782677
MCIDAS	1	2.1743514243561304
MCMDC2	4	2.3013333087743573
MCRIP2	1	2.450760095571417
MCTP1	2	2.520499896792075
MCTP2	2	2.814715965837905
MCUB	2	3.096416832916443
MDFI	5	2.0155330809606373
MDGA1	2	2.4614904084113625
ME1	5	2.50407032963938
MEDAG	2	3.402106404094338
MEFV	1	2.629265716054934
MEGF10	4	2.8374664475183184
MEI1	1	2.5222847750649957
MEIKIN	1	2.1295718690053396
MELK	3	2.8851585709542116
MELTF	5	2.264495027934257
MEP1A	5	2.2944088650899013
MEP1B	1	2.56652660907517
MEPE	1	4.637378998774563
METRNL	3	3.8111219386327386
METTL27	3	2.3683946525563395
METTL7A	2	2.3293783646226816
METTL7B	2	3.716789817622418
MEX3A	4	2.5187537890461886
MEX3B	3	2.2968839049739023
MFAP2	5	2.3174830637529986
MFGE8	3	3.4567088381706466
MFNG	4	3.086774099224088
MFRP	1	2.834762306719588
MFSD6L	1	2.2026734063030564
MGAM2	4	2.0644972856742596
MGARP	5	3.0777314226155617
MGAT4A	5	2.0738283939262647
MGAT4C	4	2.5905631763560226
MGP	2	3.5291945700901537
MGST1	5	3.2535354257534594
MGST2	2	2.3436643651023252
MIA	2	2.238740637514927
MICAL2	3	2.654053149853435
MICALCL	3	2.0902738255663373
MICALL2	1	2.3679071935744087
MICB	3	2.415030438121715
MID2	5	2.2950447125572127
MIOX	3	2.741447680497931
MIP	2	2.0871035971966787
MISP	1	3.1545506421304412
MKI67	3	2.2154791980993656
MKRN2OS	1	3.6250344845261506
MKRN3	4	2.7531645731886565
MLC1	5	2.2181221098211554
MLIP	5	2.8338873493679797
MLKL	1	2.388298706016895
MLN	5	2.5594076928680853
MLXIPL	1	2.8445538448365286
MMEL1	5	3.9086271419997356
MMP1	3	4.016926516959049
MMP10	5	2.031345871593309
MMP11	3	5.288370353357703
MMP12	3	2.039262570807991
MMP13	3	2.5541250214435345
MMP14	3	3.6003618687964782
MMP17	5	2.146541147370624
MMP19	2	2.5221806257557007
MMP2	3	3.4913455992187608
MMP23B	1	2.5915005312515116
MMP28	2	2.0338696905920095
MMP3	5	2.212712997604387
MMP7	5	2.551281311204875
MMP9	5	2.1155882892925795
MMRN1	2	2.626913951267992
MND1	4	2.4906876599855594
MOB3B	4	2.7529350724721113
MOGAT2	1	3.9599324427181686
MORC1	1	2.5604600066528174
MOS	4	3.2634961342338697
MOV10L1	1	3.746246819907536
MOXD1	2	2.724465445012319
MPEG1	1	2.5807040482027928
MPP4	3	2.034354841872916
MPP6	4	2.544004149600706
MPP7	1	3.211220411600372
MPPED1	1	2.3275205177055343
MPZ	4	2.101652491007359
MPZL2	2	4.215386333444405
MPZL3	2	2.105249725901716
MRAP	4	2.317256529478585
MRC1	1	3.386185458006727
MREG	2	3.1723434680565
MRGPRD	1	3.473314041733663
MRGPRE	5	3.3210880468826423
MRGPRX1	1	2.9091309317997913
MRGPRX3	1	2.8342473183987043
MRLN	1	2.883575411731492
MROH2A	1	2.256429811428132
MROH2B	1	3.8158259954039524
MROH7	1	3.7523460883972803
MROH7-TTC4	1	3.076008166178954
MS4A1	1	2.0934423641042232
MS4A12	3	2.0211842278837904
MS4A14	1	2.7026482599844592
MS4A2	1	2.306990178749134
MS4A4E	1	2.939947197135174
MS4A8	1	2.246232948469758
MSANTD1	1	4.272103803910067
MSH4	1	2.765894097375503
MSH5-SAPCD1	1	2.1858020295891474
MSLN	5	3.7634741630317854
MSLNL	1	2.122356829947189
MSMP	2	2.470911619903029
MSR1	5	2.75526873351113
MST1	1	2.370873656041035
MSX2	1	2.358969320437117
MT-ATP6	1	5.456772290981059
MT-ATP8	1	4.409180677421675
MT-CO1	1	5.549699200476997
MT-CO3	1	6.390994378764532
MT-ND1	1	5.850558589249304
MT-ND2	1	5.542602289155774
MT-ND3	1	4.950355864528945
MT-ND4L	1	5.247075469418348
MT-ND5	1	5.310435756722738
MT-ND6	1	5.427770643580045
MT1F	5	2.450371235826229
MT1G	1	2.5422289313683604
MT2A	2	2.7088668350389056
MT3	2	2.5076951355923467
MTCL1	3	2.5541799665283613
MTFP1	3	3.497788581510874
MTFR2	3	3.297919111013871
MTMR11	2	3.1577138852045845
MTMR7	1	2.9547777289056425
MTNR1B	1	2.3898135798026776
MTRNR2L4	1	3.9462479323642246
MTURN	4	2.494623729969846
MTUS2	1	2.9590774599687704
MUC13	1	2.738651212073235
MUC16	1	3.6877911199364477
MUC20	4	2.253949022355537
MUC21	1	2.065301942898513
MUC3A	1	2.444888599307138
MUC4	1	2.253068045252426
MUC5AC	3	3.335337267716166
MUC5B	1	3.649115771380509
MUC6	1	4.1829865913829165
MUSTN1	1	2.1883643642051114
MVP	2	2.8843431183349004
MX1	5	2.728086353340096
MX2	1	2.211619859415671
MXD3	3	2.7755205098036475
MXRA5	2	3.169438633359338
MYADM	3	4.006827704357136
MYADML2	1	2.7971509840050306
MYBL2	3	2.766960395979838
MYBPC3	1	4.306312956858252
MYBPHL	1	2.27926368208316
MYC	5	2.388327391303834
MYCBPAP	1	2.613235611133816
MYCL	5	2.578384138937598
MYCN	4	2.4115101402447143
MYH1	1	2.4042051555348474
MYH14	1	2.459011578348827
MYH15	4	2.1897560833996477
MYH4	1	2.194992784721355
MYH6	4	2.1568630946032106
MYH8	1	3.2503902431999445
MYH9	3	3.5716268278638497
MYL10	3	2.319723068339959
MYL9	3	2.60904209586916
MYLK3	1	2.319696462811472
MYO15A	1	3.8077204083805216
MYO15B	1	3.614415885539513
MYO16	5	2.2560615489855063
MYO1A	1	2.690360346909147
MYO1H	1	2.325608917077403
MYO5C	1	2.0997871189026474
MYO7B	4	3.0694862678699586
MYOG	1	2.0852606541324294
MYOM2	1	2.116485268916398
MYOM3	5	3.7191689753553625
MYOT	1	2.3159201993761833
MYOZ2	4	2.17297940038674
MYOZ3	4	2.1417469824678306
MYPN	3	3.526651596483827
MYRF	5	2.084681649760417
N4BP3	1	2.8633635239328843
NAMPT	2	3.1949285547549833
NANOG	1	2.7534713290240647
NANOGNB	1	3.778917762093595
NANOGP8	1	2.9577086676450755
NANOS2	1	2.898988995678769
NAPB	1	4.977843302148883
NAPSA	1	2.4478408541869263
NAT16	5	2.368341519651262
NAT2	5	2.382076550384972
NAT8	4	2.058973042800001
NAT8L	5	2.8823966644128576
NBL1	2	2.0562347260782583
NBPF4	5	2.2826404881438083
NCALD	5	2.5553725569011787
NCAM1	4	2.0416295999711127
NCAPG	3	2.6301450605622767
NCAPH	3	3.236031704363137
NCBP2L	1	3.8481168682293867
NCCRP1	1	2.0913801063903894
NCKAP5	4	2.9685996793777365
NCMAP	2	2.1201741822609765
NCR1	5	2.000517727935676
NCR3	5	2.2387247518860827
NCR3LG1	1	2.5458523391832415
NDC80	3	2.243416803164299
NDP	4	2.1102021896294154
NDRG2	4	2.9754020712607985
NDRG4	1	2.3893730353230733
NDST3	4	2.2368435244019413
NDUFA4L2	3	2.2156822308456774
NEB	1	2.5484195852333986
NECAB1	1	2.711342575610565
NEFH	1	2.731539962207139
NEK11	5	2.9673757742702334
NEK2	3	2.4330687907550748
NELL1	2	2.4030016947343746
NEU2	1	3.5801339164645385
NEU4	1	2.3947082321524795
NEURL1	1	2.8670682165019246
NEURL1B	5	2.792711453918343
NEURL3	5	3.5056753777730716
NEUROD2	1	3.9677960711771023
NEUROD6	1	3.600867585140584
NEUROG1	1	2.196326806342068
NEUROG2	4	2.6270454548724604
NEUROG3	1	3.0449179297914823
NFASC	5	2.181794018394764
NFATC4	3	4.472380491739757
NFE4	1	3.375106601840264
NFKBID	1	2.7163045721702943
NFKBIZ	3	2.1426644587992096
NGB	1	3.3573878501644625
NGF	3	2.2568297903235486
NGFR	2	4.063741789099808
NHLH2	1	2.2905464290929474
NID2	3	2.763499033414542
NINJ2	1	2.1055906702061584
NKAIN3	4	2.01148159481266
NKAIN4	4	2.167138511266518
NKD1	1	2.5012636431517636
NKD2	1	2.86373480405846
NKG7	5	2.259950475402369
NKPD1	4	2.4269214116931694
NKX2-6	1	2.204899379253635
NKX2-8	4	2.558757407965437
NKX6-2	1	2.5123708691965487
NKX6-3	1	3.70505654795511
NLGN1	2	3.0540532214607667
NLRC3	1	2.0342778412812788
NLRP10	3	5.210268847954625
NLRP11	5	2.8900530309934345
NLRP12	1	2.0811871252369474
NLRP2B	1	3.3228804027124386
NLRP4	5	2.4206131281242147
NLRP5	1	3.050727501043822
NLRP6	1	2.600156255943092
NLRP7	1	3.7339281663136275
NLRP8	1	2.7415091677525147
NMB	4	2.1654521299743106
NME8	1	2.70704590498092
NME9	5	2.2568369613084536
NMNAT2	5	2.148084236397403
NMRK2	1	2.9076210035105046
NNMT	5	2.8443945639466546
NOBOX	1	2.6845839664939906
NOD2	1	2.7505181492959676
NOSTRIN	1	2.451135137815449
NOTCH1	4	2.1058867579202403
NOTCH3	3	4.401562822766446
NOTO	1	2.9171571902480165
NOV	5	2.990371315141395
NOVA2	4	2.0603312237632823
NOX3	4	3.7580053346212656
NOX4	2	2.449150267578064
NOXO1	1	2.542059025260651
NPAP1	1	2.2392814988912515
NPAS1	3	2.9766367307624066
NPAS4	1	3.028018339554329
NPBWR1	1	4.880343310007111
NPBWR2	1	4.222980991803563
NPC1L1	1	2.4116187755886935
NPC2	5	3.0919385896280125
NPFF	1	2.021277331441706
NPHS1	1	4.682003514253859
NPIPA5	1	2.5646476839711165
NPIPB13	1	4.896339997508433
NPIPB15	4	2.4964296148691227
NPIPB2	1	4.023789812693771
NPIPB7	4	3.442851989396498
NPIPB9	1	2.983019887336164
NPL	1	2.5499960614678896
NPM2	1	4.219567163595475
NPNT	2	4.274277712328078
NPR1	2	4.018961866278816
NPR3	3	3.0972273895715694
NPSR1	5	3.72309435904828
NPY1R	5	2.7106074159777336
NPY4R	1	2.272121797068475
NPY5R	5	3.3445027916249024
NQO1	3	4.310004725559706
NR0B1	5	2.863009348975218
NR0B2	1	2.2006600783155545
NR1H4	1	3.258495436480622
NR1I2	5	2.1994906271600008
NR1I3	1	2.7531252025234605
NR2E1	1	2.10687858047016
NR2F2	3	4.34857009503809
NR3C2	1	2.0635159905107736
NR4A2	1	2.139472702023567
NR5A2	2	2.9813794956844726
NRAP	1	2.874111071362359
NRARP	4	2.4305282680284575
NRCAM	2	3.9765795013767478
NRG1	5	2.2326762749624596
NRG3	4	2.3001999391302803
NRG4	1	4.4296455632210066
NRGN	1	2.9954664848937194
NRIP2	1	2.6798937716235307
NRK	3	2.5481879818113318
NRN1	1	2.305900324415119
NRN1L	1	2.625662117024806
NRP1	2	3.237504257942936
NRP2	2	3.737570513391756
NRROS	5	2.779613343548398
NRSN1	1	3.0903525644053214
NSUN7	5	2.4753449184500584
NT5C1A	4	2.6371228806106854
NT5DC4	1	2.3612619333809404
NT5E	2	2.6401725978243897
NTF3	3	4.6665841175681475
NTF4	3	3.127889998649841
NTN1	5	3.1296945681709825
NTN3	5	2.1106725357963616
NTNG1	5	2.119984061193945
NTRK1	1	2.275930959341466
NTRK2	5	2.502771282306844
NTS	5	2.888064330562875
NTSR2	4	4.084334040623605
NUAK2	3	3.619641007064012
NUDT4P1	5	2.267292112034662
NUF2	3	2.6349472182139406
NUGGC	5	2.82452258589635
NUPR1	5	2.3627501928135057
NUSAP1	3	2.564444748118547
NUTM2B	4	2.5589748906569008
NUTM2G	1	2.61701938334565
NXF2	1	2.5991521831684246
NXF2B	1	2.4148997967196304
NXF3	3	2.0275155282882267
NXF5	1	2.794491725164571
NXNL1	1	3.581391027539905
NXNL2	4	2.3173541892935936
NXPE1	1	2.4881609397097995
NXPH4	3	4.368776416336778
NXT2	5	3.049404575151363
NYAP1	1	2.3706487057128722
OAF	3	3.5326029243909143
OASL	5	2.3849983962254155
OBSCN	1	3.499585121820882
OC90	1	2.0035374832622037
ODF3	1	2.5977319995013577
ODF3L1	3	3.2269285896799262
ODF3L2	5	2.466531972964001
OGDHL	1	3.706151225034702
OGFRL1	4	2.498849559372184
OIP5	3	2.6633198195242014
OIT3	1	2.1072803434117344
OLAH	1	3.0859697450790406
OLFM3	1	2.7258966225276215
OLFML2A	3	2.9759852845693233
OLR1	5	2.593144634498853
OMD	1	2.4860988984053805
OMP	2	2.0186607415518303
ONECUT1	1	3.0049756077951972
ONECUT2	1	3.183298506900799
ONECUT3	1	3.7137848720950664
OPALIN	1	2.617583891161971
OPN1MW	1	2.439084241280693
OPN4	1	4.005334157040064
OPRD1	1	2.163952154095259
OPRPN	1	2.9608382352438616
OR10A4	4	2.3311136731289364
OR10A7	1	2.788972511141987
OR10AD1	1	2.841849413243938
OR10AG1	1	2.555131853591795
OR10C1	1	3.2858174254292494
OR10G2	1	2.6162580549122105
OR10G3	1	2.3133269478596357
OR10G7	1	2.80959340366802
OR10G9	1	2.199604304100697
OR10H1	1	3.0620336886173303
OR10H2	4	2.8799644938480333
OR10H5	5	2.0697015221517865
OR10J1	1	3.5427494213977666
OR10J5	1	2.8086283223524915
OR10K1	1	3.5573237264271227
OR10S1	1	3.136505473366768
OR11A1	4	2.2168190300343156
OR11G2	1	3.2941986221967765
OR11H12	1	2.167002781173551
OR11H2	1	2.858385183524261
OR11H4	1	3.0571718141385134
OR13A1	1	3.577156369438982
OR13C2	1	2.175433735791376
OR13F1	1	2.5332474378841354
OR13G1	1	2.3872951482447253
OR13H1	1	2.0575219939251936
OR14A16	1	3.613838029346751
OR14C36	1	2.6809537313703697
OR14I1	1	2.7898719517843045
OR14J1	1	2.3285408985812692
OR14K1	1	2.478378207286374
OR1A2	1	2.5857468226909686
OR1C1	1	2.439641895836493
OR1D5	1	2.551044739847244
OR1E2	1	2.3608193895601057
OR1F1	1	2.252851921317433
OR1I1	1	2.9561485041515665
OR1J1	1	2.7847995399522643
OR1J4	1	3.356619867861709
OR1L1	1	2.435809537764117
OR1L3	1	2.7648521876397822
OR1L4	1	2.990044531497134
OR1N1	1	3.7297292093222296
OR1N2	1	2.1451057025842433
OR1Q1	1	3.195398511102717
OR1S2	1	2.0541078062525333
OR2A4	1	2.0288204694035534
OR2A42	5	2.663684306729673
OR2AG1	1	2.6374113371231136
OR2AK2	1	2.9692192748544275
OR2AT4	1	2.8219328708618776
OR2B11	1	2.924034083448154
OR2B3	1	2.1604797019550928
OR2B6	1	2.3788709118299294
OR2D3	1	2.4472125375269944
OR2G2	1	2.698414424434396
OR2G3	1	2.712867617612363
OR2G6	1	3.2387817152522986
OR2L13	5	2.0018621038064546
OR2L2	1	2.136425675328453
OR2L3	1	2.406523863608691
OR2L5	1	2.437833266777529
OR2M3	1	3.4312527218171485
OR2M4	1	2.0189316862885427
OR2T1	1	2.1356130444043164
OR2T10	1	3.907257089741872
OR2T12	1	3.1100306203072634
OR2T2	1	4.4093412969078045
OR2T27	1	3.201909040503711
OR2T29	1	2.6053867307378025
OR2T3	1	3.4273260809279393
OR2T35	1	2.411654784652842
OR2T5	1	3.3578862569347527
OR2T8	1	2.4768632390362844
OR2W1	1	2.892442747770726
OR2W3	1	3.065445501451399
OR2Y1	1	2.303035547854647
OR3A1	1	2.4478345754773745
OR3A2	1	2.4716998285703258
OR3A3	1	2.447839973188458
OR4A47	1	2.011277582121472
OR4C15	1	2.2320640627022756
OR4D2	1	3.6550639751557243
OR4D5	1	3.839318507521674
OR4D6	1	2.385195604953399
OR4D9	1	3.7608698512345997
OR4E2	1	2.3145001367768607
OR4F16	1	2.924012212982463
OR4F17	1	2.272813156295596
OR4F21	3	2.577810846258272
OR4F29	1	2.924012212982463
OR4F4	1	2.9388279309115135
OR4F5	1	2.2844080590596523
OR4F6	4	2.346704820813336
OR4K1	1	2.018054157904067
OR4K14	1	2.0849443950184057
OR4K2	1	3.949061257331274
OR4K5	1	2.5672875748537467
OR4M1	1	2.7285546698775254
OR4M2	1	2.194683537401358
OR4N4	1	2.6213815751023106
OR4S2	1	2.064908953927407
OR51D1	1	3.2074593935427855
OR51E1	2	2.4081762053395503
OR51G2	1	3.7216306364974887
OR51J1	1	3.479528469267409
OR51L1	1	2.5672458714802455
OR51M1	1	2.5859582845439104
OR52A1	1	2.118329274817515
OR52B2	1	2.7045965513102566
OR52B6	1	2.5463726084677556
OR52D1	1	2.6945507147454735
OR52E4	1	2.600470652400862
OR52K1	1	2.6796198547942067
OR52K2	1	3.556170068989505
OR52N5	1	2.818191082815954
OR56A1	1	3.181693763536677
OR56A3	1	2.664824954338148
OR56A4	1	2.6579752903960183
OR56B1	1	2.81737631326486
OR56B4	1	2.5897941323250775
OR5AS1	1	2.805817824723725
OR5B17	1	2.052230677132113
OR5B21	1	3.30485931029836
OR5B3	1	2.6776650388688212
OR5D14	1	3.560424595502005
OR5D16	1	3.447662753630443
OR5H1	1	2.56817006579703
OR5H14	1	3.131257478764761
OR5K1	1	2.357537313885112
OR5K2	4	2.382234252841817
OR5K3	1	2.432826199209317
OR5P2	3	3.9137022103923766
OR5P3	3	2.442608518143584
OR6B1	4	2.7297535982761847
OR6B2	4	2.1503056115643995
OR6C2	1	3.233682682542282
OR6C3	1	2.461852417319361
OR6C4	1	3.827529026804645
OR6C68	1	2.296798380357733
OR6C75	1	2.6239449875498395
OR6C76	1	3.176448768539052
OR6F1	1	2.6519203536651736
OR6K6	1	2.5332215701886915
